s,curvature,elevation,grade,bank_angle,dz_ds
17.82,0.03333333333333333,0.001104339729596027,0.0,0.0,-0.002508136378731717
17.84,0.03333333333333333,0.0010467606481931314,0.0,0.0,-0.0032407647200508836
17.86,0.03333333333333333,0.0009747091407939944,0.0,0.0,-0.003951206891216325
17.88,0.03333333333333333,0.0008887123725444819,0.0,0.0,-0.004631309177759779
17.900000000000002,0.03333333333333333,0.0007894567736835885,0.0,0.0,-0.005273343512693606
17.92,0.03333333333333333,0.0006777786320367257,0.0,0.0,-0.005870093236834949
17.94,0.03333333333333333,0.0005546530442101955,0.0,0.0,-0.00641493101689313
17.96,0.03333333333333333,0.000421181391361006,0.0,0.0,-0.006901888081535506
17.98,0.03333333333333333,0.00027857752094878114,0.0,0.0,-0.0073257140659641375
18.0,0.03333333333333333,0.00012815282872244676,0.0,0.0,-0.00768192689291772
18.02,0.03333333333333333,-2.8699554767921103e-05,0.0,0.0,-0.00796685226041253
18.04,0.03333333333333333,-0.00019052126169404767,0.0,0.0,-0.008177652451927586
18.06,0.03333333333333333,-0.0003558056528450176,0.0,0.0,-0.008312344331057157
18.080000000000002,0.03333333333333333,-0.0005230150349363568,0.0,0.0,-0.008369806527868593
18.1,0.03333333333333333,-0.0006905979139597839,0.0,0.0,-0.008349775966307003
18.12,0.03333333333333333,-0.0008570060735886299,0.0,0.0,-0.008252834019134875
18.14,0.03333333333333333,-0.0010207112747251717,0.0,0.0,-0.00808038270721791
18.16,0.03333333333333333,-0.0011802213818773394,0.0,0.0,-0.007834611481823631
18.18,0.03333333333333333,-0.0013340957339981103,0.0,0.0,-0.007518455240504315
18.2,0.03333333333333333,-0.0014809595914975055,0.0,0.0,-0.0071355443276687955
18.22,0.03333333333333333,-0.0016195175071048562,0.0,0.0,-0.0066901473589985536
18.240000000000002,0.03333333333333333,-0.001748565485857464,0.0,0.0,-0.006187107783443967
18.26,0.03333333333333333,-0.0018670018184426332,0.0,0.0,-0.0056317751568821725
18.28,0.03333333333333333,-0.001973836492132746,0.0,0.0,-0.005029932147123099
18.3,0.03333333333333333,-0.002068199104327553,0.0,0.0,-0.004387718320452427
18.32,0.03333333333333333,-0.002149345224950839,0.0,0.0,-0.0037115517752195556
18.34,0.03333333333333333,-0.002216661175336332,0.0,0.0,-0.0030080496882647426
18.36,0.03333333333333333,-0.0022696672124814265,0.0,0.0,-0.0022839488255129506
18.38,0.03333333333333333,-0.002308019128356848,0.0,0.0,-0.0015460270394250797
18.400000000000002,0.03333333333333333,-0.002331508294058431,0.0,0.0,-0.0008010267339032609
18.42,0.03333333333333333,-0.002340060197712983,0.0,0.0,-5.558122260412163e-05
18.44,0.03333333333333333,-0.002333731542962596,0.0,0.0,0.0006838551594944287
18.46,0.03333333333333333,-0.0023127059913332065,0.0,0.0,0.001411072407794825
18.48,0.03333333333333333,-0.0022772886466508042,0.0,0.0,0.002120164964865702
18.5,0.03333333333333333,-0.00222789939273858,0.0,0.0,0.002805585996887461
18.52,0.03333333333333333,-0.002165065206775308,0.0,0.0,0.003462195323069399
18.54,0.03333333333333333,-0.002089411579815807,0.0,0.0,0.004085300594472298
18.56,0.03333333333333333,-0.0020016531829964196,0.0,0.0,0.004670691424585649
18.580000000000002,0.03333333333333333,-0.0019025839228323667,0.0,0.0,0.005214666281115429
18.6,0.03333333333333333,-0.00179306653175179,0.0,0.0,0.005714052055130613
18.62,0.03333333333333333,-0.0016740218406271472,0.0,0.0,0.00616621632848241
18.64,0.03333333333333333,-0.0015464178786124987,0.0,0.0,0.006569072461728137
18.66,0.03333333333333333,-0.0014112589421580272,0.0,0.0,0.006921077721284773
18.68,0.03333333333333333,-0.0012695747697611139,0.0,0.0,0.007221224754919313
18.7,0.03333333333333333,-0.001122409951961261,0.0,0.0,0.007469026807758881
18.72,0.03333333333333333,-0.000970813697450765,0.0,0.0,0.007664497145750727
18.740000000000002,0.03333333333333333,-0.0008158300661312106,0.0,0.0,0.007808123219033281
18.76,0.03333333333333333,-0.0006584887686894132,0.0,0.0,0.007900836153246054
18.78,0.03333333333333333,-0.000499796620001375,0.0,0.0,0.007943976201893084
18.8,0.03333333333333333,-0.0003407297206136966,0.0,0.0,0.007939254827031263
18.82,0.03333333333333333,-0.00018222642692013137,0.0,0.0,0.007888714098602
18.84,0.03333333333333333,-2.5181156669623345e-05,0.0,0.0,0.007794684114643062
18.86,0.03333333333333333,0.00012956093766558447,0.0,0.0,0.007659739145479033
18.88,0.03333333333333333,0.00028120840914953144,0.0,0.0,0.007486653195145376
18.900000000000002,0.03333333333333333,0.00042902706547141904,0.0,0.0,0.007278355653181689
18.92,0.03333333333333333,0.0005723426352768194,0.0,0.0,0.007037887680128287
18.94,0.03333333333333333,0.0007105425726765445,0.0,0.0,0.006768359931357595
18.96,0.03333333333333333,0.0008430770325311175,0.0,0.0,0.006472912177069055
18.98,0.03333333333333333,0.0009694590597593011,0.0,0.0,0.0061546753223677315
19.0,0.03333333333333333,0.0010892640454258215,0.0,0.0,0.005816736271410501
19.02,0.03333333333333333,0.0012021285106157162,0.0,0.0,0.005462106014698469
19.04,0.03333333333333333,0.0013077482860137555,0.0,0.0,0.005093691249955224
19.06,0.03333333333333333,0.001405876160613921,0.0,0.0,0.0047142697758240995
19.080000000000002,0.03333333333333333,0.0014963190770467306,0.0,0.0,0.004326469825078977
19.1,0.03333333333333333,0.0015789349536170932,0.0,0.0,0.003932753431364941
19.12,0.03333333333333333,0.0016536292143013247,0.0,0.0,0.003535403851877096
19.14,0.03333333333333333,0.001720351107692174,0.0,0.0,0.003136516998956042
19.16,0.03333333333333333,0.0017790898942595637,0.0,0.0,0.002737996767406589
19.18,0.03333333333333333,0.0018298709783884353,0.0,0.0,0.002341554082464725
19.2,0.03333333333333333,0.0018727520575581508,0.0,0.0,0.0019487094365983476
19.22,0.03333333333333333,0.0019078193558523676,0.0,0.0,0.0015607986325715598
19.240000000000002,0.03333333333333333,0.0019351840028610158,0.0,0.0,0.001178981406094591
19.26,0.03333333333333333,0.001954978612096156,0.0,0.0,0.0008042525644862825
19.28,0.03333333333333333,0.0019673541054404664,0.0,0.0,0.00043745524852311507
19.3,0.03333333333333333,0.0019724768220370802,0.0,0.0,7.929590332517861e-05
19.32,0.03333333333333333,0.0019705259415734736,0.0,0.0,-0.0002696394691100723
19.34,0.03333333333333333,0.0019616912432726774,0.0,0.0,-0.0006088682082492913
19.36,0.03333333333333333,0.0019461712132435023,0.0,0.0,-0.0009379934739225729
19.38,0.03333333333333333,0.0019241715043157755,0.0,0.0,-0.0012566867248886976
19.400000000000002,0.03333333333333333,0.00189590374424795,0.0,0.0,-0.0015646705982571146
19.42,0.03333333333333333,0.0018615846803854879,0.0,0.0,-0.0018617025661702286
19.44,0.03333333333333333,0.0018214356416011424,0.0,0.0,-0.0021475597151212333
19.46,0.03333333333333333,0.0017756822917806404,0.0,0.0,-0.0024220249566779192
19.48,0.03333333333333333,0.0017245546433340276,0.0,0.0,-0.00268487493700003
19.5,0.03333333333333333,0.0016682872943006414,0.0,0.0,-0.002935869867216126
19.52,0.03333333333333333,0.001607119848645385,0.0,0.0,-0.0031747454483517235
19.54,0.03333333333333333,0.0015412974763665754,0.0,0.0,-0.0034012070140236952
19.56,0.03333333333333333,0.0014710715680844402,0.0,0.0,-0.003614925962474612
19.580000000000002,0.03333333333333333,0.0013967004378675804,0.0,0.0,-0.0038155384976860385
19.6,0.03333333333333333,0.0013184500281769893,0.0,0.0,-0.004002646648208527
19.62,0.03333333333333333,0.0012365945719392426,0.0,0.0,-0.004175821482924887
19.64,0.03333333333333333,0.0011514171688599972,0.0,0.0,-0.004334608396066416
19.66,0.03333333333333333,0.0010632102360965897,0.0,0.0,-0.00447853429026028
19.68,0.03333333333333333,0.0009722757972495899,0.0,0.0,-0.004607116446961157
19.7,0.03333333333333333,0.0008789255782181473,0.0,0.0,-0.004719872838950631
19.72,0.03333333333333333,0.0007834808836915686,0.0,0.0,-0.004816333610265143
19.740000000000002,0.03333333333333333,0.0006862722338075283,0.0,0.0,-0.0048960534254120815
19.76,0.03333333333333333,0.0005876387466750725,0.0,0.0,-0.004958624372397736
19.78,0.03333333333333333,0.0004879272589116231,0.0,0.0,-0.0050036890932075775
19.8,0.03333333333333333,0.0003874911829467737,0.0,0.0,-0.0050309538110498335
19.82,0.03333333333333333,0.000286689106469634,0.0,0.0,-0.00504020092592743
19.84,0.03333333333333333,0.00018588314590968074,0.0,0.0,-0.005031300858869251
19.86,0.03333333333333333,8.543707211486826e-05,0.0,0.0,-0.005004222840175744
19.88,0.03333333333333333,-1.4285767697344739e-05,0.0,0.0,-0.004959044358026239
19.900000000000002,0.03333333333333333,-0.00011292470220619448,0.0,0.0,-0.0048959590103303426
19.92,0.03333333333333333,-0.0002101241281105719,0.0,0.0,-0.004815282534244682
19.94,0.03333333333333333,-0.0003055360035759777,0.0,0.0,-0.004717456823756468
19.96,0.03333333333333333,-0.0003988224010608266,0.0,0.0,-0.004603051785436387
19.98,0.03333333333333333,-0.0004896580749934292,0.0,0.0,-0.004472764925168092
20.0,0.03333333333333333,-0.0005777329980675464,0.0,0.0,-0.004327418603594861
20.02,0.03333333333333333,-0.00066275481913722,0.0,0.0,-0.004167954944326308
20.04,0.03333333333333333,-0.0007444511958405952,0.0,0.0,-0.003995428425805133
20.06,0.03333333333333333,-0.0008225719561694219,0.0,0.0,-0.003810996234273046
20.080000000000002,0.03333333333333333,-0.0008968910452115266,0.0,0.0,-0.003615906500665844
20.1,0.03333333333333333,-0.000967208216196066,0.0,0.0,-0.003411484587664035
20.12,0.03333333333333333,-0.001033350428718085,0.0,0.0,-0.0031991176337695104
20.14,0.03333333333333333,-0.0010951729215468438,0.0,0.0,-0.0029802375984033652
20.16,0.03333333333333333,-0.0011525599326542171,0.0,0.0,-0.0027563030849506454
20.18,0.03333333333333333,-0.0012054250449448673,0.0,0.0,-0.002528780246833392
20.2,0.03333333333333333,-0.0012537111425275505,0.0,0.0,-0.002299123104511292
20.22,0.03333333333333333,-0.0012973899691253168,0.0,0.0,-0.002068753618389131
20.240000000000002,0.03333333333333333,-0.0013364612872631206,0.0,0.0,-0.0018390418735980546
20.26,0.03333333333333333,-0.0013709516440692448,0.0,0.0,-0.0016112867372884282
20.28,0.03333333333333333,-0.0014009127567546562,0.0,0.0,-0.0013866973473139477
20.3,0.03333333333333333,-0.0014264195379618016,0.0,0.0,-0.0011663757829606033
20.32,0.03333333333333333,-0.0014475677880730795,0.0,0.0,-0.0009513012537983451
20.34,0.03333333333333333,-0.0014644715881137345,0.0,0.0,-0.000742316122008313
20.36,0.03333333333333333,-0.0014772604329534112,0.0,0.0,-0.0005401140469603813
20.38,0.03333333333333333,-0.0014860761499921491,0.0,0.0,-0.0003452305088101279
20.400000000000002,0.03333333333333333,-0.0014910696533058166,0.0,0.0,-0.00015803593094067953
20.42,0.03333333333333333,-0.0014923975872297775,0.0,0.0,2.1268420212099126e-05
20.44,0.03333333333333333,-0.0014902189164973329,0.0,0.0,0.00019265162438525385
20.46,0.03333333333333333,-0.0014846915222543676,0.0,0.0,0.00035625130012889583
20.48,0.03333333333333333,-0.001475968864492177,0.0,0.0,0.000512368765329542
20.5,0.03333333333333333,-0.0014641967716411861,0.0,0.0,0.0006614611815475221
20.52,0.03333333333333333,-0.0014495104172302768,0.0,0.0,0.0008041307500722961
20.54,0.03333333333333333,-0.001432031541638295,0.0,0.0,0.0009411110792168012
20.56,0.03333333333333333,-0.0014118659740616057,0.0,0.0,0.0010732508927816659
20.580000000000002,0.03333333333333333,-0.001389101505927025,0.0,0.0,0.0012014952979688132
20.6,0.03333333333333333,-0.0013638061621428503,0.0,0.0,0.0013268648764979893
20.62,0.03333333333333333,-0.0013360269108671067,0.0,0.0,0.0014504329045048753
20.64,0.03333333333333333,-0.0013057888459626565,0.0,0.0,0.0015733010442449888
20.66,0.03333333333333333,-0.0012730948690973084,0.0,0.0,0.0016965738830464379
20.68,0.03333333333333333,-0.0012379258906408004,0.0,0.0,0.0018213327217602542
20.7,0.03333333333333333,-0.0012002415602269,0.0,0.0,0.0019486090356577897
20.72,0.03333333333333333,-0.0011599815292144904,0.0,0.0,0.0020793580449160014
20.740000000000002,0.03333333333333333,-0.0011170672384302536,0.0,0.0,0.002214432839219533
20.76,0.03333333333333333,-0.0010714042156457035,0.0,0.0,0.0023545595013900987
20.78,0.03333333333333333,-0.0010228848583746517,0.0,0.0,0.0025003136682560066
20.8,0.03333333333333333,-0.0009713916689154654,0.0,0.0,0.0026520989532122126
20.82,0.03333333333333333,-0.0009168009002461654,0.0,0.0,0.002810127634230046
20.84,0.03333333333333333,-0.0008589865635462659,0.0,0.0,0.0029744039837176148
20.86,0.03333333333333333,-0.0007978247408974633,0.0,0.0,0.003144710582939962
20.88,0.03333333333333333,-0.0007331981402286702,0.0,0.0,0.003320597924141088
20.900000000000002,0.03333333333333333,-0.0006650008239318102,0.0,0.0,0.00350137755862423
20.92,0.03333333333333333,-0.000593143037883692,0.0,0.0,0.00368611899945279
20.94,0.03333333333333333,-0.0005175560639537017,0.0,0.0,0.003873650533873077
20.96,0.03333333333333333,-0.00043819701652877225,0.0,0.0,0.0040625640437756735
20.98,0.03333333333333333,-0.00035505350220267824,0.0,0.0,0.004251223873347066
21.0,0.03333333333333333,-0.0002681480615948932,0.0,0.0,0.004437779722405651
21.02,0.03333333333333333,-0.00017754231330645596,0.0,0.0,0.00462018348263396
21.04,0.03333333333333333,-8.334072228953878e-05,0.0,0.0,0.004796209872955302
21.06,0.03333333333333333,1.430608161175201e-05,0.0,0.0,0.004963480670564447
21.080000000000002,0.03333333333333333,0.00011519850453305309,0.0,0.0,0.005119492276517288
21.1,0.03333333333333333,0.0002190857726724568,0.0,0.0,0.005261646300177301
21.12,0.03333333333333333,0.0003256643565401406,0.0,0.0,0.005387282796086912
21.14,0.03333333333333333,0.00043457708451592866,0.0,0.0,0.005493715740717296
21.16,0.03333333333333333,0.0005454129861688278,0.0,0.0,0.005578270295799574
21.18,0.03333333333333333,0.0006577078963479069,0.0,0.0,0.005638321370223813
21.2,0.03333333333333333,0.0007709458409777756,0.0,0.0,0.0056713329643263664
21.22,0.03333333333333333,0.0008845612149209568,0.0,0.0,0.0056748977592813755
21.240000000000002,0.03333333333333333,0.000997941751349046,0.0,0.0,0.005646776400627499
21.26,0.03333333333333333,0.0011104322709460722,0.0,0.0,0.005584935918943074
21.28,0.03333333333333333,0.0012213391881067642,0.0,0.0,0.005487586732526566
21.3,0.03333333333333333,0.00132993574024713,0.0,0.0,0.005353217686641248
21.32,0.03333333333333333,0.0014354678955724094,0.0,0.0,0.005180628601387169
21.34,0.03333333333333333,0.0015371608843026123,0.0,0.0,0.004968959825410742
21.36,0.03333333333333333,0.001634226288588835,0.0,0.0,0.00471771832511015
21.38,0.03333333333333333,0.0017258696173070144,0.0,0.0,0.0044267998783749304
21.400000000000002,0.03333333333333333,0.001811298283723843,0.0,0.0,0.004096506987700511
21.42,0.03333333333333333,0.001889729896815047,0.0,0.0,0.0037275621791352867
21.44,0.03333333333333333,0.0019604007708892515,0.0,0.0,0.0033211164102920562
21.46,0.03333333333333333,0.0020225745532267267,0.0,0.0,0.002878752371808249
21.48,0.03333333333333333,0.002075550865761579,0.0,0.0,0.0024024825313542497
21.5,0.03333333333333333,0.0021186738544808946,0.0,0.0,0.0018947418367159241
21.52,0.03333333333333333,0.002151340539230214,0.0,0.0,0.001358375063668718
21.54,0.03333333333333333,0.002173008857027642,0.0,0.0,0.0007966188644040056
21.56,0.03333333333333333,0.002183205293806374,0.0,0.0,0.00021307864219112516
21.580000000000002,0.03333333333333333,0.0021815320027152854,0.0,0.0,-0.0003882995531810235
21.6,0.03333333333333333,0.002167673311679134,0.0,0.0,-0.0010032618477873387
21.62,0.03333333333333333,0.0021414015288037927,0.0,0.0,-0.0016272837584587196
21.64,0.03333333333333333,0.0021025819613407866,0.0,0.0,-0.00225561141473566
21.66,0.03333333333333333,0.002051177072214368,0.0,0.0,-0.0028833063469376682
21.68,0.03333333333333333,0.0019872497074632824,0.0,0.0,-0.003505293349285024
21.7,0.03333333333333333,0.00191096533824297,0.0,0.0,-0.004116410882965951
21.72,0.03333333333333333,0.0018225932721446477,0.0,0.0,-0.004711463446677597
21.740000000000002,0.03333333333333333,0.0017225068003758513,0.0,0.0,-0.005285275311998731
21.76,0.03333333333333333,0.0016111822596646863,0.0,0.0,-0.005832744998377354
21.78,0.03333333333333333,0.0014891970004407623,0.0,0.0,-0.0063488998478874875
21.8,0.03333333333333333,0.0013572262657491922,0.0,0.0,-0.006828950053378906
21.82,0.03333333333333333,0.0012160389983056118,0.0,0.0,-0.007268341495343958
21.84,0.03333333333333333,0.0010664926059354401,0.0,0.0,-0.007662806752740708
21.86,0.03333333333333333,0.00090952672819599,0.0,0.0,-0.008008413670990793
21.88,0.03333333333333333,0.0007461560590958153,0.0,0.0,-0.008301610896203735
21.900000000000002,0.03333333333333333,0.0005774622923478172,0.0,0.0,-0.008539269818023864
21.92,0.03333333333333333,0.0004045852663748383,0.0,0.0,-0.008718722403893766
21.94,0.03333333333333333,0.00022871339619207404,0.0,0.0,-0.00883779445450301
21.96,0.03333333333333333,5.107348819472543e-05,0.0,0.0,-0.008894833863063473
21.98,0.03333333333333333,-0.00012707995833045725,0.0,0.0,-0.008888733519165649
22.0,0.03333333333333333,-0.00030447585257189293,0.0,0.0,-0.008818948560595213
22.02,0.03333333333333333,-0.0004798379007542583,0.0,0.0,-0.008685507742755129
22.04,0.03333333333333333,-0.0006518961622820907,0.0,0.0,-0.008489018764436635
22.06,0.03333333333333333,-0.0008193986513317164,0.0,0.0,-0.008230667459708154
22.080000000000002,0.03333333333333333,-0.000981122860670438,0.0,0.0,-0.00791221083774312
22.1,0.03333333333333333,-0.0011358870848414639,0.0,0.0,-0.007535964024550659
22.12,0.03333333333333333,-0.001282561421652458,0.0,0.0,-0.007104781231945748
22.14,0.03333333333333333,-0.0014200783341192875,0.0,0.0,-0.006622030948744105
22.16,0.03333333333333333,-0.0015474426596022164,0.0,0.0,-0.006091565616256761
22.18,0.03333333333333333,-0.001663740958769553,0.0,0.0,-0.0055176861138923824
22.2,0.03333333333333333,-0.0017681501041579071,0.0,0.0,-0.004905101440216726
22.22,0.03333333333333333,-0.0018599450163782178,0.0,0.0,-0.004258884029508712
22.240000000000002,0.03333333333333333,-0.0019385054653382648,0.0,0.0,-0.0035844211930195907
22.26,0.03333333333333333,-0.0020033218640990134,0.0,0.0,-0.0028873632172197947
22.28,0.03333333333333333,-0.002053999994027054,0.0,0.0,-0.0021735686878398344
22.3,0.03333333333333333,-0.002090264611612605,0.0,0.0,-0.0014490476380610434
22.32,0.03333333333333333,-0.0021119618995494947,0.0,0.0,-0.0007199031414920343
22.34,0.03333333333333333,-0.0021190607372722856,0.0,0.0,7.728014608861244e-06
22.36,0.03333333333333333,-0.00211165277896514,0.0,0.0,0.0007277349331782715
22.38,0.03333333333333333,-0.0020899513399451554,0.0,0.0,0.0014340918459252658
22.400000000000002,0.03333333333333333,-0.002054289105128123,0.0,0.0,0.002120916352175206
22.42,0.03333333333333333,-0.002005114685858144,0.0,0.0,0.0027825260387029857
22.44,0.03333333333333333,-0.0019429880635800062,0.0,0.0,0.0034134928835371572
22.46,0.03333333333333333,-0.0018685749705166605,0.0,0.0,0.004008694875673013
22.48,0.03333333333333333,-0.0017826402685530889,0.0,0.0,0.004563364317867781
22.5,0.03333333333333333,-0.0016860403978019532,0.0,0.0,0.005073132320699572
22.52,0.03333333333333333,-0.0015797149757251104,0.0,0.0,0.005534069042277552
22.54,0.03333333333333333,-0.001464677636110856,0.0,0.0,0.005942719278771394
22.56,0.03333333333333333,-0.0013420062045742598,0.0,0.0,0.006296133065619956
22.580000000000002,0.03333333333333333,-0.0012128323134860395,0.0,0.0,0.006591891007168237
22.6,0.03333333333333333,-0.0010783305642875134,0.0,0.0,0.006828124112814787
22.62,0.03333333333333333,-0.0009397073489734539,0.0,0.0,0.007003527979826122
22.64,0.03333333333333333,-0.0007981894450944746,0.0,0.0,0.0071173712259669855
22.66,0.03333333333333333,-0.0006550124999347805,0.0,0.0,0.007169498138282529
22.68,0.03333333333333333,-0.0005114095195631795,0.0,0.0,0.00716032556702343
22.7,0.03333333333333333,-0.0003685994772538494,0.0,0.0,0.007090834155055445
22.72,0.03333333333333333,-0.0002277761533609677,0.0,0.0,0.0069625540524912675
22.740000000000002,0.03333333333333333,-9.009731515418045e-05,0.0,0.0,0.006777545323053821
22.76,0.03333333333333333,4.332565956120417e-05,0.0,0.0,0.006538373302207443
22.78,0.03333333333333333,0.00017143761693411169,0.0,0.0,0.006248079216860631
22.8,0.03333333333333333,0.0002932488282356241,0.0,0.0,0.005910146421909199
22.82,0.03333333333333333,0.0004078434738104746,0.0,0.0,0.005528462649634545
22.84,0.03333333333333333,0.0005143873342210012,0.0,0.0,0.005107278703667978
22.86,0.03333333333333333,0.0006121346219571894,0.0,0.0,0.004651164059526647
22.88,0.03333333333333333,0.0007004338966020631,0.0,0.0,0.004164959858436727
22.900000000000002,0.03333333333333333,0.000778733016294668,0.0,0.0,0.003653729800125474
22.92,0.03333333333333333,0.0008465830886070938,0.0,0.0,0.0031227094533971926
22.94,0.03333333333333333,0.0009036413944305531,0.0,0.0,0.0025772545106269897
22.96,0.03333333333333333,0.0009496732690321712,0.0,0.0,0.0020227885138508934
22.98,0.03333333333333333,0.000984552934984587,0.0,0.0,0.0014647505760329131
23.0,0.03333333333333333,0.0010082632920734864,0.0,0.0,0.0009085436115737512
23.02,0.03333333333333333,0.0010208946794475363,0.0,0.0,0.0003594835753946632
23.04,0.03333333333333333,0.0010226426350892727,0.0,0.0,-0.0001772498096734576
23.06,0.03333333333333333,0.0010138046870605982,0.0,0.0,-0.0006966603816074904
23.080000000000002,0.03333333333333333,0.0009947762198249694,0.0,0.0,-0.0011939804967129979
23.1,0.03333333333333333,0.0009660454671920768,0.0,0.0,-0.0016647132206379714
23.12,0.03333333333333333,0.0009281876909994519,0.0,0.0,-0.0021046713928281925
23.14,0.03333333333333333,0.0008818586114789509,0.0,0.0,-0.0025100132424000256
23.16,0.03333333333333333,0.0008277871613034531,0.0,0.0,-0.0028772742737269152
23.18,0.03333333333333333,0.0007667676405298769,0.0,0.0,-0.003203395182139513
23.2,0.03333333333333333,0.0006996513540178753,0.0,0.0,-0.0034857456035254503
23.22,0.03333333333333333,0.0006273378163888617,0.0,0.0,-0.003722143545785093
23.240000000000002,0.03333333333333333,0.0005507656121864607,0.0,0.0,-0.00391087039457361
23.26,0.03333333333333333,0.0004709030006059073,0.0,0.0,-0.004050681430048775
23.28,0.03333333333333333,0.0003887383549845132,0.0,0.0,-0.004140811835031668
23.3,0.03333333333333333,0.0003052705272046441,0.0,0.0,-0.004180978217612324
23.32,0.03333333333333333,0.00022149922628002383,0.0,0.0,-0.00417137571242043
23.34,0.03333333333333333,0.00013841549870783048,0.0,0.0,-0.004112670764185031
23.36,0.03333333333333333,5.6992395712626084e-05,0.0,0.0,-0.004005989734467126
23.38,0.03333333333333333,-2.182409067085113e-05,0.0,0.0,-0.0038529035073111427
23.400000000000002,0.03333333333333333,-9.71237445798294e-05,0.0,0.0,-0.0036554083017592354
23.42,0.03333333333333333,-0.0001680404227412312,0.0,0.0,-0.003415902928498838
23.44,0.03333333333333333,-0.00023375986171978,0.0,0.0,-0.0031371627542218948
23.46,0.03333333333333333,-0.0002935269329101043,0.0,0.0,-0.0028223106604034305
23.48,0.03333333333333333,-0.0003466522881359148,0.0,0.0,-0.002474785303089747
23.5,0.03333333333333333,-0.0003925183450336921,0.0,0.0,-0.0020983069968812437
23.52,0.03333333333333333,-0.00043058456801116276,0.0,0.0,-0.0016968415595552625
23.54,0.03333333333333333,-0.0004603920074159011,0.0,0.0,-0.0012745624637480243
23.56,0.03333333333333333,-0.0004815670665610827,0.0,0.0,-0.0008358116488356264
23.580000000000002,0.03333333333333333,-0.0004938244733693268,0.0,0.0,-0.00038505934970363073
23.6,0.03333333333333333,-0.0004969694405492306,0.0,0.0,7.313670042322605e-05
23.62,0.03333333333333333,-0.0004908990053523978,0.0,0.0,0.0005341723383858535
23.64,0.03333333333333333,-0.0004756025470137969,0.0,0.0,0.0009934379612857556
23.66,0.03333333333333333,-0.00045116148690096844,0.0,0.0,0.0014463590969347045
23.68,0.03333333333333333,-0.0004177481831364099,0.0,0.0,0.0018884362233986159
23.7,0.03333333333333333,-0.00037562403796502546,0.0,0.0,0.0023152835191395625
23.72,0.03333333333333333,-0.00032513684237082935,0.0,0.0,0.002722666240024419
23.740000000000002,0.03333333333333333,-0.0002667173883640399,0.0,0.0,0.0031065364361422387
23.76,0.03333333333333333,-0.00020087538492513275,0.0,0.0,0.0034630667397521735
23.78,0.03333333333333333,-0.0001281947187739559,0.0,0.0,0.0037886819755993196
23.8,0.03333333333333333,-4.93281059011632e-05,0.0,0.0,0.004080088366060832
23.82,0.03333333333333333,3.500881586847388e-05,0.0,0.0,0.004334300125957266
23.84,0.03333333333333333,0.00012404389913712373,0.0,0.0,0.0045486632652008
23.86,0.03333333333333333,0.00021695534647650202,0.0,0.0,0.0047208764415551056
23.88,0.03333333333333333,0.0003128789567993239,0.0,0.0,0.004849008730502987
23.900000000000002,0.03333333333333333,0.00041091569569663494,0.0,0.0,0.004931514204383479
23.92,0.03333333333333333,0.0005101395249746762,0.0,0.0,0.0049672432384018205
23.94,0.03333333333333333,0.0006096054252327036,0.0,0.0,0.004955450486718645
23.96,0.03333333333333333,0.0007083575444434177,0.0,0.0,0.004895799497399982
23.98,0.03333333333333333,0.0008054374051286987,0.0,0.0,0.004788363960440467
24.0,0.03333333333333333,0.0008998921028610323,0.0,0.0,0.00463362560824818
24.02,0.03333333333333333,0.0009907824294586218,0.0,0.0,0.0044324688127227105
24.04,0.03333333333333333,0.001077190855369937,0.0,0.0,0.004186171947287147
24.060000000000002,0.03333333333333333,0.001158229307350118,0.0,0.0,0.0038963956058113113
24.080000000000002,0.03333333333333333,0.001233046679602401,0.0,0.0,0.0035651677931576517
24.1,0.03333333333333333,0.0013008360190764209,0.0,0.0,0.0031948662240070293
24.12,0.03333333333333333,0.0013608413285626797,0.0,0.0,0.0027881978875289315
24.14,0.03333333333333333,0.001412363934577576,0.0,0.0,0.0023481760552446565
24.16,0.03333333333333333,0.001454768370772464,0.0,0.0,0.0018780949280032197
24.18,0.03333333333333333,0.001487487731697703,0.0,0.0,0.0013815021351913648
24.2,0.03333333333333333,0.0015100284561801172,0.0,0.0,0.0008621693150532087
24.22,0.03333333333333333,0.0015219745042998306,0.0,0.0,0.0003240610191755852
24.240000000000002,0.03333333333333333,0.0015229908969471395,0.0,0.0,-0.00022869780330769113
24.26,0.03333333333333333,0.0015128265921675243,0.0,0.0,-0.0007918554755207696
24.28,0.03333333333333333,0.0014913166779263094,0.0,0.0,-0.0013610681415634623
24.3,0.03333333333333333,0.0014583838665049868,0.0,0.0,-0.0019319349121975915
24.32,0.03333333333333333,0.0014140392814384073,0.0,0.0,-0.0025000333207830377
24.34,0.03333333333333333,0.0013583825336736675,0.0,0.0,-0.0030609548001189132
24.36,0.03333333333333333,0.0012916010894336535,0.0,0.0,-0.003610339890438491
24.38,0.03333333333333333,0.001213968938056131,0.0,0.0,-0.004143912890671501
24.400000000000002,0.03333333333333333,0.0011258445738067803,0.0,0.0,-0.004657515669273745
24.42,0.03333333333333333,0.0010276683112851704,0.0,0.0,-0.005147140357436693
24.44,0.03333333333333333,0.000919958959509317,0.0,0.0,-0.005608960656373035
24.46,0.03333333333333333,0.0008033098850302537,0.0,0.0,-0.006039361501566781
24.48,0.03333333333333333,0.0006783844994466509,0.0,0.0,-0.006434966840376557
